,participant_id,status,main_vehicle,topic,response
4960,3454,niwi,car-driver,present,1
4961,3454,niwi,car-driver,future,-1
4962,3455,niwi,car-driver,present,1
4963,3455,niwi,car-driver,future,-2
4964,3456,student,car-driver,present,0
4965,3456,student,car-driver,future,-1
4966,3457,student,bus,present,2
4967,3457,student,bus,future,no_opinion
4968,3459,niwi,car-driver,present,0
4969,3459,niwi,car-driver,future,0
4970,3461,student,bus,present,2
4971,3461,student,bus,future,0
4972,3466,niwi,bus,present,2
4973,3466,niwi,bus,future,-2
4974,3467,wimi,ebike,present,1
4975,3467,wimi,ebike,future,no_opinion
4976,3468,wimi,bicycle,present,2
4977,3468,wimi,bicycle,future,-2
4978,3469,niwi,bicycle,present,2
4979,3469,niwi,bicycle,future,0
4980,3470,wimi,bicycle,present,2
4981,3470,wimi,bicycle,future,-2
4982,3471,student,bicycle,present,2
4983,3471,student,bicycle,future,-2
4984,3472,other,car-driver,present,-1
4985,3472,other,car-driver,future,-1
4986,3473,niwi,walk,present,2
4987,3473,niwi,walk,future,no_opinion
4988,3475,niwi,,present,1
4989,3475,niwi,,future,-1
4990,3476,student,bus,present,2
4991,3476,student,bus,future,-2
4992,3477,niwi,walk,present,2
4993,3477,niwi,walk,future,-2
4994,3478,student,bicycle,present,2
4995,3478,student,bicycle,future,-2
4996,3480,niwi,car-driver,present,1
4997,3480,niwi,car-driver,future,-1
4998,3481,niwi,bicycle,present,2
4999,3481,niwi,bicycle,future,no_opinion
5000,3482,wimi,bicycle,present,2
5001,3482,wimi,bicycle,future,-2
5002,3483,wimi,car-driver,present,-2
5003,3483,wimi,car-driver,future,1
5004,3484,student,train-short,present,1
5005,3484,student,train-short,future,0
5006,3485,student,car-driver,present,-1
5007,3485,student,car-driver,future,1
5008,3486,wimi,bicycle,present,2
5009,3486,wimi,bicycle,future,-2
5010,3488,student,bus,present,2
5011,3488,student,bus,future,0
5012,3489,wimi,car-driver,present,no_answer
5013,3489,wimi,car-driver,future,no_answer
5014,3490,niwi,car-driver,present,2
5015,3490,niwi,car-driver,future,-2
5016,3491,niwi,train-short,present,2
5017,3491,niwi,train-short,future,-2
5018,3492,niwi,bicycle,present,2
5019,3492,niwi,bicycle,future,no_opinion
5020,3493,student,car-driver,present,-1
5021,3493,student,car-driver,future,-1
5022,3494,niwi,bus,present,2
5023,3494,niwi,bus,future,-1
5024,3495,student,train-short,present,2
5025,3495,student,train-short,future,-1
5026,3496,niwi,bicycle,present,2
5027,3496,niwi,bicycle,future,no_opinion
5028,3497,niwi,bus,present,no_opinion
5029,3497,niwi,bus,future,2
5030,3498,niwi,car-driver,present,1
5031,3498,niwi,car-driver,future,0
5032,3499,student,car-driver,present,-2
5033,3499,student,car-driver,future,0
5034,3500,student,bicycle,present,1
5035,3500,student,bicycle,future,0
5036,3504,student,car-driver,present,1
5037,3504,student,car-driver,future,0
5038,3505,student,bicycle,present,2
5039,3505,student,bicycle,future,no_opinion
5040,3506,student,car-driver,present,0
5041,3506,student,car-driver,future,0
5042,3507,prof,bicycle,present,1
5043,3507,prof,bicycle,future,-1
5044,3509,student,,present,2
5045,3509,student,,future,-1
5046,3510,student,train-far,present,1
5047,3510,student,train-far,future,1
5048,3511,student,,present,2
5049,3511,student,,future,-1
5050,3512,student,car-passenger,present,1
5051,3512,student,car-passenger,future,2
5052,3513,niwi,,present,1
5053,3513,niwi,,future,no_opinion
5054,3514,student,train-short,present,2
5055,3514,student,train-short,future,-2
5056,3515,niwi,car-driver,present,-2
5057,3515,niwi,car-driver,future,1
5058,3517,student,motorbike,present,0
5059,3517,student,motorbike,future,1
5060,3518,student,bus,present,2
5061,3518,student,bus,future,0
5062,3520,niwi,car-driver,present,1
5063,3520,niwi,car-driver,future,1
5064,3521,wimi,train-short,present,1
5065,3521,wimi,train-short,future,-1
5066,3522,student,bus,present,2
5067,3522,student,bus,future,0
5068,3523,student,bus,present,1
5069,3523,student,bus,future,0
5070,3524,student,ebike,present,2
5071,3524,student,ebike,future,no_answer
5072,3525,student,bus,present,2
5073,3525,student,bus,future,-2
5074,3526,niwi,car-driver,present,0
5075,3526,niwi,car-driver,future,0
5076,3528,student,bicycle,present,2
5077,3528,student,bicycle,future,no_opinion
5078,3530,student,bus,present,1
5079,3530,student,bus,future,1
5080,3531,student,bicycle,present,2
5081,3531,student,bicycle,future,no_opinion
5082,3532,other,bicycle,present,2
5083,3532,other,bicycle,future,0
5084,3533,student,train-short,present,2
5085,3533,student,train-short,future,-2
5086,3534,student,train-far,present,2
5087,3534,student,train-far,future,-1
5088,3535,student,car-driver,present,-1
5089,3535,student,car-driver,future,-1
5090,3536,student,bicycle,present,2
5091,3536,student,bicycle,future,-2
5092,3537,niwi,bus,present,1
5093,3537,niwi,bus,future,-1
5094,3538,student,bus,present,1
5095,3538,student,bus,future,0
5096,3539,student,bus,present,2
5097,3539,student,bus,future,-1
5098,3540,student,bus,present,1
5099,3540,student,bus,future,no_opinion
5100,3542,student,,present,2
5101,3542,student,,future,no_opinion
5102,3546,niwi,car-driver,present,no_opinion
5103,3546,niwi,car-driver,future,no_opinion
5104,3547,niwi,car-driver,present,0
5105,3547,niwi,car-driver,future,1
5106,3549,niwi,train-short,present,2
5107,3549,niwi,train-short,future,-1
5108,3550,niwi,car-driver,present,-2
5109,3550,niwi,car-driver,future,0
5110,3551,niwi,train-short,present,2
5111,3551,niwi,train-short,future,no_opinion
5112,3552,niwi,car-driver,present,-2
5113,3552,niwi,car-driver,future,1
5114,3554,other,bicycle,present,2
5115,3554,other,bicycle,future,-2
5116,3555,niwi,bus,present,2
5117,3555,niwi,bus,future,no_opinion
5118,3556,student,car-driver,present,-2
5119,3556,student,car-driver,future,1
5120,3557,student,bus,present,0
5121,3557,student,bus,future,0
5122,3558,student,car-driver,present,-1
5123,3558,student,car-driver,future,-1
5124,3559,other,car-driver,present,-1
5125,3559,other,car-driver,future,-1
5126,3562,student,car-driver,present,0
5127,3562,student,car-driver,future,0
5128,3564,niwi,car-driver,present,no_answer
5129,3564,niwi,car-driver,future,2
5130,3565,student,bus,present,no_opinion
5131,3565,student,bus,future,0
5132,3566,wimi,bicycle,present,2
5133,3566,wimi,bicycle,future,no_opinion
5134,3567,niwi,car-driver,present,no_opinion
5135,3567,niwi,car-driver,future,no_opinion
5136,3568,wimi,car-driver,present,-2
5137,3568,wimi,car-driver,future,0
5138,3569,wimi,bicycle,present,2
5139,3569,wimi,bicycle,future,-2
5140,3571,student,bus,present,0
5141,3571,student,bus,future,0
5142,3572,niwi,ebike,present,2
5143,3572,niwi,ebike,future,-1
5144,3574,niwi,motorbike,present,1
5145,3574,niwi,motorbike,future,2
5146,3577,student,train-far,present,1
5147,3577,student,train-far,future,-1
5148,3578,other,car-driver,present,no_opinion
5149,3578,other,car-driver,future,no_opinion
5150,3579,student,train-short,present,2
5151,3579,student,train-short,future,0
5152,3581,niwi,car-driver,present,-1
5153,3581,niwi,car-driver,future,-1
5154,3582,niwi,train-short,present,-2
5155,3582,niwi,train-short,future,-2
5156,3584,niwi,bus,present,-2
5157,3584,niwi,bus,future,-1
5158,3585,niwi,car-driver,present,2
5159,3585,niwi,car-driver,future,no_answer
5160,3586,wimi,,present,2
5161,3586,wimi,,future,0
5162,3587,niwi,car-driver,present,no_answer
5163,3587,niwi,car-driver,future,no_answer
5164,3588,student,train-short,present,1
5165,3588,student,train-short,future,0
5166,3589,niwi,ebike,present,1
5167,3589,niwi,ebike,future,no_opinion
5168,3590,student,train-short,present,2
5169,3590,student,train-short,future,-1
5170,3591,student,train-short,present,1
5171,3591,student,train-short,future,-1
5172,3592,niwi,car-driver,present,-1
5173,3592,niwi,car-driver,future,1
5174,3593,niwi,car-driver,present,0
5175,3593,niwi,car-driver,future,0
5176,3594,student,bus,present,2
5177,3594,student,bus,future,-1
5178,3596,student,car-driver,present,0
5179,3596,student,car-driver,future,0
5180,3597,niwi,car-driver,present,0
5181,3597,niwi,car-driver,future,1
5182,3599,student,bicycle,present,1
5183,3599,student,bicycle,future,-1
5184,3601,wimi,bus,present,2
5185,3601,wimi,bus,future,no_answer
5186,3602,niwi,bicycle,present,2
5187,3602,niwi,bicycle,future,1
5188,3603,niwi,bicycle,present,2
5189,3603,niwi,bicycle,future,-2
5190,3605,student,bus,present,1
5191,3605,student,bus,future,0
5192,3606,niwi,bicycle,present,2
5193,3606,niwi,bicycle,future,-2
5194,3608,student,train-short,present,1
5195,3608,student,train-short,future,-2
5196,3609,other,train-short,present,2
5197,3609,other,train-short,future,2
5198,3610,wimi,car-driver,present,0
5199,3610,wimi,car-driver,future,1
5200,3612,student,bus,present,2
5201,3612,student,bus,future,2
5202,3613,student,bus,present,2
5203,3613,student,bus,future,-2
5204,3617,wimi,bus,present,-1
5205,3617,wimi,bus,future,no_answer
5206,3618,wimi,car-driver,present,-2
5207,3618,wimi,car-driver,future,-1
5208,3620,niwi,bus,present,1
5209,3620,niwi,bus,future,no_opinion
5210,3621,student,walk,present,2
5211,3621,student,walk,future,no_opinion
5212,3622,student,car-driver,present,1
5213,3622,student,car-driver,future,1
5214,3624,student,train-short,present,1
5215,3624,student,train-short,future,0
5216,3626,wimi,walk,present,2
5217,3626,wimi,walk,future,0
5218,3627,student,bicycle,present,2
5219,3627,student,bicycle,future,no_opinion
5220,3628,wimi,bus,present,1
5221,3628,wimi,bus,future,2
5222,3629,student,,present,2
5223,3629,student,,future,1
5224,3630,student,car-driver,present,1
5225,3630,student,car-driver,future,-2
5226,3631,niwi,ebike,present,2
5227,3631,niwi,ebike,future,-2
5228,3632,wimi,train-short,present,0
5229,3632,wimi,train-short,future,1
5230,3635,niwi,car-driver,present,2
5231,3635,niwi,car-driver,future,-1
5232,3636,student,bus,present,1
5233,3636,student,bus,future,no_answer
5234,3637,student,bus,present,2
5235,3637,student,bus,future,-2
5236,3638,student,bus,present,1
5237,3638,student,bus,future,-1
5238,3639,student,bus,present,1
5239,3639,student,bus,future,-2
5240,3641,student,car-driver,present,0
5241,3641,student,car-driver,future,-1
5242,3642,student,bicycle,present,2
5243,3642,student,bicycle,future,-1
5244,3644,prof,bicycle,present,2
5245,3644,prof,bicycle,future,-2
5246,3646,prof,car-driver,present,no_answer
5247,3646,prof,car-driver,future,1
5248,3647,student,bus,present,1
5249,3647,student,bus,future,1
5250,3649,prof,bus,present,2
5251,3649,prof,bus,future,-2
5252,3650,student,bicycle,present,2
5253,3650,student,bicycle,future,no_opinion
5254,3652,niwi,car-driver,present,0
5255,3652,niwi,car-driver,future,0
5256,3653,student,motorbike,present,-1
5257,3653,student,motorbike,future,0
5258,3654,student,bus,present,2
5259,3654,student,bus,future,no_answer
5260,3655,prof,ebike,present,1
5261,3655,prof,ebike,future,no_opinion
5262,3656,other,car-driver,present,0
5263,3656,other,car-driver,future,0
5264,3657,niwi,bus,present,1
5265,3657,niwi,bus,future,-2
5266,3658,wimi,car-driver,present,0
5267,3658,wimi,car-driver,future,-1
5268,3660,wimi,bicycle,present,2
5269,3660,wimi,bicycle,future,2
5270,3661,student,bus,present,2
5271,3661,student,bus,future,0
5272,3662,wimi,motorbike,present,1
5273,3662,wimi,motorbike,future,-2
5274,3663,student,bus,present,2
5275,3663,student,bus,future,1
5276,3666,student,bicycle,present,2
5277,3666,student,bicycle,future,-2
5278,3667,student,train-short,present,2
5279,3667,student,train-short,future,0
5280,3668,student,train-far,present,2
5281,3668,student,train-far,future,0
5282,3669,wimi,bicycle,present,2
5283,3669,wimi,bicycle,future,-1
5284,3670,niwi,,present,-1
5285,3670,niwi,,future,-2
5286,3671,niwi,bus,present,no_opinion
5287,3671,niwi,bus,future,-2
5288,3672,niwi,train-short,present,2
5289,3672,niwi,train-short,future,no_answer
5290,3676,student,bus,present,2
5291,3676,student,bus,future,0
5292,3680,student,car-driver,present,0
5293,3680,student,car-driver,future,no_opinion
5294,3682,other,bus,present,2
5295,3682,other,bus,future,0
5296,3683,niwi,bicycle,present,2
5297,3683,niwi,bicycle,future,-1
5298,3684,student,bus,present,2
5299,3684,student,bus,future,-2
5300,3685,student,car-driver,present,2
5301,3685,student,car-driver,future,-2
5302,3687,student,bus,present,1
5303,3687,student,bus,future,2
5304,3689,student,car-driver,present,1
5305,3689,student,car-driver,future,-2
5306,3690,student,bus,present,1
5307,3690,student,bus,future,0
5308,3693,wimi,car-driver,present,1
5309,3693,wimi,car-driver,future,2
5310,3694,wimi,car-driver,present,0
5311,3694,wimi,car-driver,future,-2
5312,3695,niwi,car-driver,present,1
5313,3695,niwi,car-driver,future,2
5314,3699,niwi,car-driver,present,1
5315,3699,niwi,car-driver,future,2
5316,3700,wimi,car-driver,present,1
5317,3700,wimi,car-driver,future,0
5318,3701,student,bicycle,present,1
5319,3701,student,bicycle,future,0
5320,3703,student,bus,present,2
5321,3703,student,bus,future,-2
5322,3706,student,car-driver,present,0
5323,3706,student,car-driver,future,0
5324,3707,niwi,ebike,present,2
5325,3707,niwi,ebike,future,-1
5326,3708,student,bus,present,0
5327,3708,student,bus,future,1
5328,3709,wimi,car-driver,present,-1
5329,3709,wimi,car-driver,future,2
5330,3711,student,car-driver,present,-2
5331,3711,student,car-driver,future,-1
5332,3712,prof,walk,present,2
5333,3712,prof,walk,future,no_opinion
5334,3713,student,bicycle,present,2
5335,3713,student,bicycle,future,no_opinion
5336,3714,niwi,car-driver,present,1
5337,3714,niwi,car-driver,future,1
5338,3717,niwi,car-driver,present,2
5339,3717,niwi,car-driver,future,-1
5340,3718,student,bus,present,1
5341,3718,student,bus,future,0
5342,3719,student,train-far,present,2
5343,3719,student,train-far,future,-2
5344,3723,student,car-driver,present,1
5345,3723,student,car-driver,future,-1
5346,3725,student,train-short,present,1
5347,3725,student,train-short,future,-1
5348,3726,wimi,bicycle,present,1
5349,3726,wimi,bicycle,future,-1
5350,3727,student,car-driver,present,-1
5351,3727,student,car-driver,future,-1
5352,3731,student,bus,present,2
5353,3731,student,bus,future,0
5354,3732,student,bicycle,present,1
5355,3732,student,bicycle,future,-1
5356,3734,student,car-driver,present,1
5357,3734,student,car-driver,future,0
5358,3735,student,train-short,present,2
5359,3735,student,train-short,future,-1
5360,3736,student,bicycle,present,2
5361,3736,student,bicycle,future,-1
5362,3737,student,bicycle,present,1
5363,3737,student,bicycle,future,1
5364,3738,student,bus,present,1
5365,3738,student,bus,future,0
5366,3739,niwi,car-driver,present,-2
5367,3739,niwi,car-driver,future,-2
5368,3740,niwi,car-driver,present,no_opinion
5369,3740,niwi,car-driver,future,no_opinion
5370,3741,wimi,,present,2
5371,3741,wimi,,future,0
5372,3742,niwi,car-driver,present,no_answer
5373,3742,niwi,car-driver,future,1
5374,3743,niwi,car-driver,present,no_answer
5375,3743,niwi,car-driver,future,no_answer
5376,3745,prof,car-driver,present,-1
5377,3745,prof,car-driver,future,1
5378,3746,student,bus,present,2
5379,3746,student,bus,future,-2
5380,3749,niwi,car-driver,present,1
5381,3749,niwi,car-driver,future,-1
5382,3751,wimi,,present,1
5383,3751,wimi,,future,1
5384,3752,other,car-driver,present,no_answer
5385,3752,other,car-driver,future,1
5386,3753,wimi,bicycle,present,2
5387,3753,wimi,bicycle,future,-2
5388,3754,wimi,bicycle,present,1
5389,3754,wimi,bicycle,future,0
5390,3755,wimi,bus,present,2
5391,3755,wimi,bus,future,-2
5392,3756,student,train-short,present,1
5393,3756,student,train-short,future,0
5394,3757,niwi,bus,present,2
5395,3757,niwi,bus,future,0
5396,3759,niwi,walk,present,2
5397,3759,niwi,walk,future,0
5398,3760,student,bus,present,2
5399,3760,student,bus,future,-1
5400,3761,student,car-driver,present,-2
5401,3761,student,car-driver,future,-2
5402,3762,student,train-short,present,2
5403,3762,student,train-short,future,-2
5404,3764,niwi,bicycle,present,2
5405,3764,niwi,bicycle,future,-2
5406,3765,student,bus,present,1
5407,3765,student,bus,future,0
5408,3766,student,walk,present,2
5409,3766,student,walk,future,-2
5410,3767,wimi,bicycle,present,2
5411,3767,wimi,bicycle,future,-2
5412,3769,niwi,car-driver,present,-1
5413,3769,niwi,car-driver,future,0
5414,3770,wimi,car-driver,present,no_opinion
5415,3770,wimi,car-driver,future,no_opinion
5416,3774,student,bicycle,present,2
5417,3774,student,bicycle,future,0
5418,3777,student,car-driver,present,1
5419,3777,student,car-driver,future,-1
5420,3778,student,car-driver,present,-1
5421,3778,student,car-driver,future,-1
5422,3781,student,car-driver,present,-1
5423,3781,student,car-driver,future,2
5424,3782,student,bicycle,present,1
5425,3782,student,bicycle,future,0
5426,3784,student,car-driver,present,0
5427,3784,student,car-driver,future,0
5428,3786,student,bus,present,2
5429,3786,student,bus,future,2
5430,3787,student,train-short,present,1
5431,3787,student,train-short,future,-1
5432,3788,student,bus,present,no_opinion
5433,3788,student,bus,future,no_opinion
5434,3789,student,car-driver,present,0
5435,3789,student,car-driver,future,-1
5436,3790,student,bus,present,1
5437,3790,student,bus,future,2
5438,3791,student,,present,1
5439,3791,student,,future,no_opinion
5440,3792,student,train-short,present,1
5441,3792,student,train-short,future,0
5442,3794,student,walk,present,1
5443,3794,student,walk,future,1
5444,3795,niwi,car-driver,present,-1
5445,3795,niwi,car-driver,future,1
5446,3798,student,bus,present,1
5447,3798,student,bus,future,-1
5448,3800,student,car-driver,present,-1
5449,3800,student,car-driver,future,-1
5450,3801,student,train-far,present,1
5451,3801,student,train-far,future,-2
5452,3803,student,train-short,present,1
5453,3803,student,train-short,future,0
5454,3804,student,car-driver,present,-1
5455,3804,student,car-driver,future,2
5456,3805,student,train-short,present,1
5457,3805,student,train-short,future,1
5458,3808,student,bus,present,2
5459,3808,student,bus,future,no_opinion
5460,3811,student,train-short,present,1
5461,3811,student,train-short,future,0
5462,3813,student,train-short,present,1
5463,3813,student,train-short,future,1
5464,3814,student,car-driver,present,-1
5465,3814,student,car-driver,future,0
5466,3816,student,walk,present,0
5467,3816,student,walk,future,0
5468,3818,student,bus,present,no_opinion
5469,3818,student,bus,future,no_opinion
5470,3819,student,walk,present,2
5471,3819,student,walk,future,-1
5472,3820,student,car-driver,present,1
5473,3820,student,car-driver,future,-1
5474,3822,student,bicycle,present,2
5475,3822,student,bicycle,future,-2
5476,3823,niwi,car-driver,present,no_opinion
5477,3823,niwi,car-driver,future,no_opinion
5478,3827,student,car-driver,present,0
5479,3827,student,car-driver,future,0
5480,3829,student,car-driver,present,-1
5481,3829,student,car-driver,future,2
5482,3832,student,train-short,present,1
5483,3832,student,train-short,future,-1
5484,3835,student,train-short,present,2
5485,3835,student,train-short,future,no_opinion
5486,3839,student,car-driver,present,-2
